SiteID,County,City,DBA,Licensee,PremisesStreet,PremisesCityState,LicenseNumber,LicenseType,Status,IssueDate,EffectiveDate,ExpiryDate
22284,Fayette,Lexington,Tack House Pub,"TRIPLE HEARTS, LLC ",4401 HARRODSBURG RD,"Lexington, KY 40513",034-RS-185200,Special Sunday Retail Drink License,Active,7/20/21,7/20/21,11/30/22
33283,Fayette,Lexington,Taco Tico,"TT Boardwalk, LLC ",1483 Boardwalk,"Lexington, KY 40511",034-NQ2-186979,NQ2 Retail Drink License,Active,11/9/21,11/9/21,11/30/22
33283,Fayette,Lexington,Taco Tico,"TT Boardwalk, LLC ",1483 Boardwalk,"Lexington, KY 40511",034-RS-186980,Special Sunday Retail Drink License,Active,11/9/21,11/9/21,11/30/22
33284,Fayette,Lexington,Taco Tico,"TT Pimlico, LLC ",3110 Pimlico Pkwy,"Lexington, KY 40517",034-NQ2-186938,NQ2 Retail Drink License,Active,11/4/21,11/4/21,11/30/22
33284,Fayette,Lexington,Taco Tico,"TT Pimlico, LLC ",3110 Pimlico Pkwy,"Lexington, KY 40517",034-RS-186939,Special Sunday Retail Drink License,Active,11/4/21,11/4/21,11/30/22
33285,Fayette,Lexington,Taco Tico,"TT Southland, LLC ",212 Southland Dr,"Lexington, KY 40503",034-NQ2-186981,NQ2 Retail Drink License,Active,11/9/21,11/9/21,11/30/22
33285,Fayette,Lexington,Taco Tico,"TT Southland, LLC ",212 Southland Dr,"Lexington, KY 40503",034-RS-186982,Special Sunday Retail Drink License,Active,11/9/21,11/9/21,11/30/22
28192,Fayette,Lexington,Tacos El Rey,"Tacos El Rey, LLC ",413 W New Circle Rd,"Lexington, KY 40511",034-RS-5759,Special Sunday Retail Drink License,Active,6/20/19,6/20/19,11/30/22
28192,Fayette,Lexington,Tacos El Rey,"Tacos El Rey, LLC ",413 W New Circle Rd,"Lexington, KY 40511",034-NQ2-4020,NQ2 Retail Drink License,Active,6/20/19,6/20/19,11/30/22
5266,Fayette,Lexington,Taj India Indian Restaurant,RAHUL FOOD & SPICES LLC ,154 Patchen Dr Ste 68,"Lexington, KY 40517",034-NQ2-1674,NQ2 Retail Drink License,Active,5/13/13,6/25/13,11/30/22
9634,Fayette,Lexington,Talon Winery,"TALON, INC. ",7086 Tates Creek Rd,"Lexington, KY 40515",034-RS-0669,Special Sunday Retail Drink License,Active,1/24/08,1/24/08,11/30/22
9634,Fayette,Lexington,Talon Winery,"TALON, INC. ",7086 Tates Creek Rd,"Lexington, KY 40515",034-NQ4-1290,NQ4 Retail Malt Beverage Drink License,Active,5/13/13,6/25/13,11/30/22
9634,Fayette,Lexington,Talon Winery,"TALON, INC. ",7086 Tates Creek Rd,"Lexington, KY 40515",034-SFW-42,Small Farm Winery License,Active,12/12/02,12/12/02,11/30/22
24170,Fayette,Lexington,Tandoor,"Guljar, LLC ",3146 Maple Leaf Dr.,"Lexington, KY 40509",034-NQ2-3178,NQ2 Retail Drink License,Active,2/9/17,2/9/17,11/30/22
24170,Fayette,Lexington,Tandoor,"Guljar, LLC ",3146 Maple Leaf Dr.,"Lexington, KY 40509",034-RS-4645,Special Sunday Retail Drink License,Active,2/9/17,2/9/17,11/30/22
716,Fayette,Lexington,Taqueria San Marcos LLC,Taqueria San Marcos LLC ,1858 Oxford Cir,"Lexington, KY 40504",034-NQ2-186179,NQ2 Retail Drink License,Active,9/15/21,9/15/21,11/30/22
716,Fayette,Lexington,Taqueria San Marcos LLC,Taqueria San Marcos LLC ,1858 Oxford Cir,"Lexington, KY 40504",034-RS-186180,Special Sunday Retail Drink License,Active,9/15/21,9/15/21,11/30/22
25685,Fayette,Lexington,Target Store T-0366,TARGET CORPORATION ,131 W Reynolds Rd,"Lexington, KY 40503",034-NQ-6529,NQ Retail Malt Beverage Package License,Active,12/5/17,12/5/17,8/31/23
25685,Fayette,Lexington,Target Store T-0366,TARGET CORPORATION ,131 W Reynolds Rd,"Lexington, KY 40503",034-LP-2420,Quota Retail Package License,Active,12/5/17,12/5/17,8/31/23
25678,Fayette,Lexington,Target Store T-1094,TARGET CORPORATION ,1940 Pavillon Way,"Lexington, KY 40509",034-NQ-6523,NQ Retail Malt Beverage Package License,Active,12/5/17,12/5/17,8/31/23
25678,Fayette,Lexington,Target Store T-1094,TARGET CORPORATION ,1940 Pavillon Way,"Lexington, KY 40509",034-LP-2422,Quota Retail Package License,Active,12/5/17,12/5/17,8/31/23
27994,Fayette,Lexington,Target Store T-3313,TARGET CORPORATION ,500 S Upper St,"Lexington, KY 40508",034-NQ-7528,NQ Retail Malt Beverage Package License,Active,6/28/19,6/28/19,8/31/23
18508,Fayette,Lexington,Taste of India,"Gursehaj, LLC ",2467 Nicholasville Rd Ste 160,"Lexington, KY 40503",034-NQ2-3727,NQ2 Retail Drink License,Active,9/7/18,9/7/18,11/30/22
18508,Fayette,Lexington,Taste of India,"Gursehaj, LLC ",2467 Nicholasville Rd Ste 160,"Lexington, KY 40503",034-RS-5337,Special Sunday Retail Drink License,Active,9/7/18,9/7/18,11/30/22
12070,Fayette,Lexington,Taste of Thai,"KHON KAEN THAI CUISINE, INC ",101 W Main St,"Lexington, KY 40507",034-NQ4-188160,NQ4 Retail Malt Beverage Drink License,Active,1/13/22,1/13/22,11/30/22
16352,Fayette,Lexington,Tates Creek Golf Course,LEXINGTON-FAYETTE URBAN COUNTY GOVERNMENT PUBLIC FACILITIES CORPORATION ,1400 Gainesway Dr,"Lexington, KY 40517",034-NQ4-2979,NQ4 Retail Malt Beverage Drink License,Active,5/9/14,5/9/14,8/31/23
22998,Fayette,Lexington,Taziki's Mediterranean Cafe,"THE ZENITH COMPANY 2, LLC ",117 Southland Dr,"Lexington, KY 40503",034-RS-4376,Special Sunday Retail Drink License,Active,4/12/16,4/12/16,11/30/22
22998,Fayette,Lexington,Taziki's Mediterranean Cafe,"THE ZENITH COMPANY 2, LLC ",117 Southland Dr,"Lexington, KY 40503",034-NQ2-2968,NQ2 Retail Drink License,Active,4/12/16,4/12/16,11/30/22
22998,Fayette,Lexington,Taziki's Mediterranean Cafe,"THE ZENITH COMPANY 2, LLC ",117 Southland Dr,"Lexington, KY 40503",034-CL-436,Caterer's License,Active,4/12/16,4/12/16,11/30/22
10200,Fayette,Lexington,Ted's Montana Grill,"TMG OF OHIO, LLC ",2304 Sir Barton Way Ste 170,"Lexington, KY 40509",034-NQ2-1547,NQ2 Retail Drink License,Active,5/13/13,6/25/13,11/30/22
10200,Fayette,Lexington,Ted's Montana Grill,"TMG OF OHIO, LLC ",2304 Sir Barton Way Ste 170,"Lexington, KY 40509",034-RS-2876,Special Sunday Retail Drink License,Active,5/13/13,6/25/13,11/30/22
30672,Fayette,Lexington,TEKKA GRILL & SUSHI,RONG FA Inc ,2300 Sir Barton Way Ste 110,"Lexington, KY 40509",034-NQ2-177381,NQ2 Retail Drink License,Active,1/14/21,1/14/21,11/30/22
30672,Fayette,Lexington,TEKKA GRILL & SUSHI,RONG FA Inc ,2300 Sir Barton Way Ste 110,"Lexington, KY 40509",034-RS-177382,Special Sunday Retail Drink License,Active,1/14/21,1/14/21,11/30/22
24591,Fayette,Lexington,Texas de Brazil,TEXAS DE BRAZIL (LEXINGTON) CORPORATION ,151 Larue Ste 150,"Lexington, KY 40517",034-NQ2-3260,NQ2 Retail Drink License,Active,5/25/17,5/25/17,11/30/22
24591,Fayette,Lexington,Texas de Brazil,TEXAS DE BRAZIL (LEXINGTON) CORPORATION ,151 Larue Ste 150,"Lexington, KY 40517",034-RS-4877,Special Sunday Retail Drink License,Active,6/1/17,6/1/17,11/30/22
30304,Fayette,Lexington,Texas Roadhouse,"MAN O WAR RESTAURANTS, INC. ",3116 Richmond Rd,"Lexington, KY 40509",034-RS-169310,Special Sunday Retail Drink License,Active,9/25/20,9/25/20,11/30/22
30304,Fayette,Lexington,Texas Roadhouse,"MAN O WAR RESTAURANTS, INC. ",3116 Richmond Rd,"Lexington, KY 40509",034-NQ2-169309,NQ2 Retail Drink License,Active,9/25/20,9/25/20,11/30/22
5245,Fayette,Lexington,Texas Roadhouse,"TEXAS ROADHOUSE OF LEXINGTON, KY, II, LLC ",3030 Lakecrest Cir,"Lexington, KY 40513",034-NQ2-2037,NQ2 Retail Drink License,Active,5/13/13,6/25/13,11/30/22
5245,Fayette,Lexington,Texas Roadhouse,"TEXAS ROADHOUSE OF LEXINGTON, KY, II, LLC ",3030 Lakecrest Cir,"Lexington, KY 40513",034-RS-2150,Special Sunday Retail Drink License,Active,9/27/12,9/27/12,11/30/22
16463,Fayette,Lexington,The Apiary,"The Apiary, LLC ",218 Jefferson St,"Lexington, KY 40508",034-RS-4100,Special Sunday Retail Drink License,Active,5/14/15,5/14/15,11/30/22
16463,Fayette,Lexington,The Apiary,"The Apiary, LLC ",218 Jefferson St,"Lexington, KY 40508",034-CL-279,Caterer's License,Active,2/17/12,2/17/12,11/30/22
16463,Fayette,Lexington,The Apiary,"The Apiary, LLC ",218 Jefferson St,"Lexington, KY 40508",034-LP-191605,Quota Retail Package License,Active,7/22/22,7/22/22,11/30/22
16463,Fayette,Lexington,The Apiary,"The Apiary, LLC ",218 Jefferson St,"Lexington, KY 40508",034-NQ2-165106,NQ2 Retail Drink License,Active,7/24/20,7/24/20,11/30/22
3764,Fayette,Lexington,The Bar,"THE BAR, INC. ",224 E Main St,"Lexington, KY 40507",034-SB-1163,Supplemental Bar License,Active,5/13/13,6/25/13,11/30/22
3764,Fayette,Lexington,The Bar,"THE BAR, INC. ",224 E Main St,"Lexington, KY 40507",034-RS-1801,Special Sunday Retail Drink License,Active,11/18/09,11/18/09,11/30/22
3764,Fayette,Lexington,The Bar,"THE BAR, INC. ",224 E Main St,"Lexington, KY 40507",034-NQ4-1689,NQ4 Retail Malt Beverage Drink License,Active,5/13/13,6/25/13,11/30/22
3764,Fayette,Lexington,The Bar,"THE BAR, INC. ",224 E Main St,"Lexington, KY 40507",034-LD-308,Quota Retail Drink License,Active,7/1/82,7/1/82,11/30/22
34463,Fayette,Lexington,The Barn Door Grill,"Me and You Events, LLC ","4561 Iron Works Pike, Suites 157 and 107","Lexington, KY 40511",034-CL-190224,Caterer's License,Active,4/28/22,4/28/22,11/30/22
34463,Fayette,Lexington,The Barn Door Grill,"Me and You Events, LLC ","4561 Iron Works Pike, Suites 157 and 107","Lexington, KY 40511",034-NQ2-190225,NQ2 Retail Drink License,Active,4/28/22,4/28/22,11/30/22
34463,Fayette,Lexington,The Barn Door Grill,"Me and You Events, LLC ","4561 Iron Works Pike, Suites 157 and 107","Lexington, KY 40511",034-RS-190226,Special Sunday Retail Drink License,Active,4/28/22,4/28/22,11/30/22
31733,Fayette,Lexington,The Barrel Market,"Brian Time, LLC ",120 Summit At Fritz Farm Ste 165,"Lexington, KY 40517",034-LP-184566,Quota Retail Package License,Active,6/16/21,6/16/21,11/30/22
31733,Fayette,Lexington,The Barrel Market,"Brian Time, LLC ",120 Summit At Fritz Farm Ste 165,"Lexington, KY 40517",034-LD-184565,Quota Retail Drink License,Active,6/16/21,6/16/21,11/30/22
15069,Fayette,Lexington,The Beer Trappe,"The Beer Trappe, Inc. ",811 Euclid Ave,"Lexington, KY 40502",034-NQ4-2282,NQ4 Retail Malt Beverage Drink License,Active,5/13/13,6/25/13,11/30/22
15069,Fayette,Lexington,The Beer Trappe,"The Beer Trappe, Inc. ",811 Euclid Ave,"Lexington, KY 40502",034-NQ-187163,NQ Retail Malt Beverage Package License,Active,11/22/21,11/22/21,11/30/22
16303,Fayette,Lexington,The Blue Heron Bar,"GREY GOOSE, LLC ",185 Jefferson St,"Lexington, KY 40508",034-LD-2255,Quota Retail Drink License,Active,11/2/12,11/2/12,11/30/22
16303,Fayette,Lexington,The Blue Heron Bar,"GREY GOOSE, LLC ",185 Jefferson St,"Lexington, KY 40508",034-RS-2196,Special Sunday Retail Drink License,Active,11/2/12,11/2/12,11/30/22
16303,Fayette,Lexington,The Blue Heron Bar,"GREY GOOSE, LLC ",185 Jefferson St,"Lexington, KY 40508",034-NQ4-2062,NQ4 Retail Malt Beverage Drink License,Active,5/13/13,6/25/13,11/30/22
12143,Fayette,Lexington,The Bluegrass Tavern,"115 CHEAPSIDE PUB, LLC ",115 Cheapside,"Lexington, KY 40507",034-LD-1782,Quota Retail Drink License,Active,5/16/18,5/16/18,11/30/22
12143,Fayette,Lexington,The Bluegrass Tavern,"115 CHEAPSIDE PUB, LLC ",115 Cheapside,"Lexington, KY 40507",034-SB-1723,Supplemental Bar License,Active,5/16/18,5/16/18,11/30/22
12143,Fayette,Lexington,The Bluegrass Tavern,"115 CHEAPSIDE PUB, LLC ",115 Cheapside,"Lexington, KY 40507",034-RS-5193,Special Sunday Retail Drink License,Active,5/16/18,5/16/18,11/30/22
12143,Fayette,Lexington,The Bluegrass Tavern,"115 CHEAPSIDE PUB, LLC ",115 Cheapside,"Lexington, KY 40507",034-NQ4-4134,NQ4 Retail Malt Beverage Drink License,Active,5/16/18,5/16/18,11/30/22
12143,Fayette,Lexington,The Bluegrass Tavern,"115 CHEAPSIDE PUB, LLC ",115 Cheapside,"Lexington, KY 40507",034-LP-2471,Quota Retail Package License,Active,5/16/18,5/16/18,11/30/22
31814,Fayette,Lexington,The Blushery,BLUSH & GLOW LLC ,825 National Ave,"Lexington, KY 40502",034-LD-181970,Quota Retail Drink License,Active,4/23/21,4/23/21,11/30/22
31814,Fayette,Lexington,The Blushery,BLUSH & GLOW LLC ,825 National Ave,"Lexington, KY 40502",034-NQ4-181971,NQ4 Retail Malt Beverage Drink License,Active,4/23/21,4/23/21,11/30/22
31814,Fayette,Lexington,The Blushery,BLUSH & GLOW LLC ,825 National Ave,"Lexington, KY 40502",034-NQ-181972,NQ Retail Malt Beverage Package License,Active,4/23/21,4/23/21,11/30/22
31814,Fayette,Lexington,The Blushery,BLUSH & GLOW LLC ,825 National Ave,"Lexington, KY 40502",034-RS-181973,Special Sunday Retail Drink License,Active,4/23/21,4/23/21,11/30/22
31814,Fayette,Lexington,The Blushery,BLUSH & GLOW LLC ,825 National Ave,"Lexington, KY 40502",034-LP-181974,Quota Retail Package License,Active,4/23/21,4/23/21,11/30/22
20596,Fayette,Lexington,The Break Room,T-13 LLC ,1178 Manchester Pl,"Lexington, KY 40508",034-RS-3702,Special Sunday Retail Drink License,Active,12/22/14,12/22/14,11/30/22
20596,Fayette,Lexington,The Break Room,T-13 LLC ,1178 Manchester Pl,"Lexington, KY 40508",034-NQ4-3017,NQ4 Retail Malt Beverage Drink License,Active,12/22/14,12/22/14,11/30/22
20596,Fayette,Lexington,The Break Room,T-13 LLC ,1178 Manchester Pl,"Lexington, KY 40508",034-LD-2419,Quota Retail Drink License,Active,12/22/14,12/22/14,11/30/22
17176,Fayette,LEXINGTON,The Breeze Wine Bar,"Uva Non Grata, LLC ",101 W Loudon Ave Ste 164,"LEXINGTON, KY 40508",034-LP-173684,Quota Retail Package License,Active,12/2/20,12/2/20,11/30/22
17176,Fayette,LEXINGTON,The Breeze Wine Bar,"Uva Non Grata, LLC ",101 W Loudon Ave Ste 164,"LEXINGTON, KY 40508",034-NQ-186406,NQ Retail Malt Beverage Package License,Active,9/28/21,9/28/21,11/30/22
17176,Fayette,LEXINGTON,The Breeze Wine Bar,"Uva Non Grata, LLC ",101 W Loudon Ave Ste 164,"LEXINGTON, KY 40508",034-NQ4-186407,NQ4 Retail Malt Beverage Drink License,Active,9/28/21,9/28/21,11/30/22
17176,Fayette,LEXINGTON,The Breeze Wine Bar,"Uva Non Grata, LLC ",101 W Loudon Ave Ste 164,"LEXINGTON, KY 40508",034-SP-173687,Sampling License,Active,12/1/20,12/1/20,11/30/22
17176,Fayette,LEXINGTON,The Breeze Wine Bar,"Uva Non Grata, LLC ",101 W Loudon Ave Ste 164,"LEXINGTON, KY 40508",034-RS-173686,Special Sunday Retail Drink License,Active,12/1/20,12/1/20,11/30/22
17176,Fayette,LEXINGTON,The Breeze Wine Bar,"Uva Non Grata, LLC ",101 W Loudon Ave Ste 164,"LEXINGTON, KY 40508",034-LD-173685,Quota Retail Drink License,Active,12/1/20,12/1/20,11/30/22
22936,Fayette,Lexington,The Burl,The Burl L.L.C. ,375 Thompson Rd,"Lexington, KY 40508",034-NQ4-3515,NQ4 Retail Malt Beverage Drink License,Active,7/19/16,7/19/16,11/30/22
22936,Fayette,Lexington,The Burl,The Burl L.L.C. ,375 Thompson Rd,"Lexington, KY 40508",034-SB-1750,Supplemental Bar License,Active,6/1/18,6/1/18,11/30/22
22936,Fayette,Lexington,The Burl,The Burl L.L.C. ,375 Thompson Rd,"Lexington, KY 40508",034-RS-4347,Special Sunday Retail Drink License,Active,7/19/16,7/19/16,11/30/22
22936,Fayette,Lexington,The Burl,The Burl L.L.C. ,375 Thompson Rd,"Lexington, KY 40508",034-LD-2515,Quota Retail Drink License,Active,7/19/16,7/19/16,11/30/22
3883,Fayette,Lexington,The Campbell House,RB LEXINGTON LLC ,1375 S Broadway,"Lexington, KY 40504",034-NQ1-1096,NQ1 Retail Drink License,Active,1/13/16,1/13/16,11/30/22
3883,Fayette,Lexington,The Campbell House,RB LEXINGTON LLC ,1375 S Broadway,"Lexington, KY 40504",034-RS-4215,Special Sunday Retail Drink License,Active,1/13/16,1/13/16,11/30/22
21164,Fayette,Lexington,The Cheesecake Factory,"THE CHEESECAKE FACTORY RESTAURANTS, INC. ",3545 Nicholasville Rd,"Lexington, KY 40503",034-RS-3836,Special Sunday Retail Drink License,Active,10/13/14,10/13/14,11/30/22
21164,Fayette,Lexington,The Cheesecake Factory,"THE CHEESECAKE FACTORY RESTAURANTS, INC. ",3545 Nicholasville Rd,"Lexington, KY 40503",034-NQ2-2588,NQ2 Retail Drink License,Active,10/13/14,10/13/14,11/30/22
3765,Fayette,Lexington,The Chevy Chase Inn,"YE OLDE BLACKBIRD, LLC ",833 Euclid Ave,"Lexington, KY 40502",034-RS-3970,Special Sunday Retail Drink License,Active,6/1/15,6/1/15,11/30/22
3765,Fayette,Lexington,The Chevy Chase Inn,"YE OLDE BLACKBIRD, LLC ",833 Euclid Ave,"Lexington, KY 40502",034-NQ4-3232,NQ4 Retail Malt Beverage Drink License,Active,6/1/15,6/1/15,11/30/22
3765,Fayette,Lexington,The Chevy Chase Inn,"YE OLDE BLACKBIRD, LLC ",833 Euclid Ave,"Lexington, KY 40502",034-LD-286,Quota Retail Drink License,Active,6/1/15,6/1/15,11/30/22
17375,Fayette,Lexington,The Chill Spot Lounge,"THE CHILL SPOT LOUNGE, INC. ",680 Lima Dr Ste 150-160,"Lexington, KY 40511",034-LD-160298,Quota Retail Drink License,Active,3/11/20,3/10/20,11/30/22
17375,Fayette,Lexington,The Chill Spot Lounge,"THE CHILL SPOT LOUNGE, INC. ",680 Lima Dr Ste 150-160,"Lexington, KY 40511",034-NQ4-160299,NQ4 Retail Malt Beverage Drink License,Active,3/11/20,3/10/20,11/30/22
17375,Fayette,Lexington,The Chill Spot Lounge,"THE CHILL SPOT LOUNGE, INC. ",680 Lima Dr Ste 150-160,"Lexington, KY 40511",034-RS-160300,Special Sunday Retail Drink License,Active,3/11/20,3/10/20,11/30/22
17375,Fayette,Lexington,The Chill Spot Lounge,"THE CHILL SPOT LOUNGE, INC. ",680 Lima Dr Ste 150-160,"Lexington, KY 40511",034-CL-160301,Caterer's License,Active,3/11/20,3/10/20,11/30/22
3911,Fayette,Lexington,The Club at UK's Spindletop Hall,"SPINDLETOP HALL, INC. ",3414 Iron Works Pike,"Lexington, KY 40511",034-SB-1118,Supplemental Bar License,Active,5/13/13,6/25/13,11/30/22
3911,Fayette,Lexington,The Club at UK's Spindletop Hall,"SPINDLETOP HALL, INC. ",3414 Iron Works Pike,"Lexington, KY 40511",034-NQ3-1133,NQ3 Retail Drink License,Active,5/13/13,6/25/13,11/30/22
3911,Fayette,Lexington,The Club at UK's Spindletop Hall,"SPINDLETOP HALL, INC. ",3414 Iron Works Pike,"Lexington, KY 40511",034-RS-2777,Special Sunday Retail Drink License,Active,5/13/13,6/25/13,11/30/22
3911,Fayette,Lexington,The Club at UK's Spindletop Hall,"SPINDLETOP HALL, INC. ",3414 Iron Works Pike,"Lexington, KY 40511",034-LP-170769,Quota Retail Package License,Active,10/20/20,10/20/20,11/30/22
23312,Fayette,Lexington,The Crafty Fox ,Limerick Gra LLC ,109 W Main St,"Lexington, KY 40507",034-NQ4-186491,NQ4 Retail Malt Beverage Drink License,Active,10/5/21,10/5/21,11/30/22
23312,Fayette,Lexington,The Crafty Fox ,Limerick Gra LLC ,109 W Main St,"Lexington, KY 40507",034-LD-186492,Quota Retail Drink License,Active,10/5/21,10/5/21,11/30/22
23312,Fayette,Lexington,The Crafty Fox ,Limerick Gra LLC ,109 W Main St,"Lexington, KY 40507",034-RS-186493,Special Sunday Retail Drink License,Active,10/5/21,10/5/21,11/30/22
27584,Fayette,Lexington,The Cue Club,"The Cue Club, LLC ",140 Moore Dr,"Lexington, KY 40503",034-NQ4-4420,NQ4 Retail Malt Beverage Drink License,Active,5/16/19,5/16/19,11/30/22
27584,Fayette,Lexington,The Cue Club,"The Cue Club, LLC ",140 Moore Dr,"Lexington, KY 40503",034-LD-185254,Quota Retail Drink License,Active,7/24/21,7/24/21,11/30/22
6399,Fayette,Lexington,The Fishtank,Tico Time Limited Liability Company ,500 Euclid Ave,"Lexington, KY 40502",034-LD-174153,Quota Retail Drink License,Active,12/8/20,12/8/20,11/30/22
6399,Fayette,Lexington,The Fishtank,Tico Time Limited Liability Company ,500 Euclid Ave,"Lexington, KY 40502",034-NQ4-174154,NQ4 Retail Malt Beverage Drink License,Active,12/8/20,12/8/20,11/30/22
6399,Fayette,Lexington,The Fishtank,Tico Time Limited Liability Company ,500 Euclid Ave,"Lexington, KY 40502",034-RS-174155,Special Sunday Retail Drink License,Active,12/8/20,12/8/20,11/30/22
7647,Fayette,Lexington,The Fresh Market Inc,"THE FRESH MARKET, INC. ",3387 Tates Creek Rd,"Lexington, KY 40502",034-NQ-5508,NQ Retail Malt Beverage Package License,Active,6/16/16,6/16/16,11/30/22
3549,Fayette,Lexington,The Goose Lexington,Goose Kentucky LLC ,170 Jefferson St,"Lexington, KY 40508",034-SB-184932,Supplemental Bar License,Active,6/23/21,6/23/21,11/30/22
3549,Fayette,Lexington,The Goose Lexington,Goose Kentucky LLC ,170 Jefferson St,"Lexington, KY 40508",034-RS-184933,Special Sunday Retail Drink License,Active,6/23/21,6/23/21,11/30/22
3549,Fayette,Lexington,The Goose Lexington,Goose Kentucky LLC ,170 Jefferson St,"Lexington, KY 40508",034-NQ2-184931,NQ2 Retail Drink License,Active,6/23/21,6/23/21,11/30/22
4696,Fayette,Lexington,THE GREEN LANTERN BAR,GLB3 LLC ,497 W 3rd St,"Lexington, KY 40508",034-LP-178624,Quota Retail Package License,Active,2/10/21,2/10/21,11/30/22
4696,Fayette,Lexington,THE GREEN LANTERN BAR,GLB3 LLC ,497 W 3rd St,"Lexington, KY 40508",034-LD-178620,Quota Retail Drink License,Active,2/10/21,2/10/21,11/30/22
4696,Fayette,Lexington,THE GREEN LANTERN BAR,GLB3 LLC ,497 W 3rd St,"Lexington, KY 40508",034-NQ4-178621,NQ4 Retail Malt Beverage Drink License,Active,2/10/21,2/10/21,11/30/22
4696,Fayette,Lexington,THE GREEN LANTERN BAR,GLB3 LLC ,497 W 3rd St,"Lexington, KY 40508",034-NQ-178622,NQ Retail Malt Beverage Package License,Active,2/10/21,2/10/21,11/30/22
4696,Fayette,Lexington,THE GREEN LANTERN BAR,GLB3 LLC ,497 W 3rd St,"Lexington, KY 40508",034-RS-178623,Special Sunday Retail Drink License,Active,2/10/21,2/10/21,11/30/22
35220,Fayette,Lexington,The Hill,"THE HILL, LLC  ",325-333 South Limestone Street,"Lexington, KY 40508",034-SB-192179,Supplemental Bar License,Active,8/16/22,8/16/22,11/30/22
35220,Fayette,Lexington,The Hill,"THE HILL, LLC  ",325-333 South Limestone Street,"Lexington, KY 40508",034-NQ4-192180,NQ4 Retail Malt Beverage Drink License,Active,8/16/22,8/16/22,11/30/22
35220,Fayette,Lexington,The Hill,"THE HILL, LLC  ",325-333 South Limestone Street,"Lexington, KY 40508",034-LD-192181,Quota Retail Drink License,Active,8/16/22,8/16/22,11/30/22
35220,Fayette,Lexington,The Hill,"THE HILL, LLC  ",325-333 South Limestone Street,"Lexington, KY 40508",034-RS-192182,Special Sunday Retail Drink License,Active,8/16/22,8/16/22,11/30/22
4963,Fayette,Lexington,The Ketch,"FISHER CUTBAIT, INC. ",2012 Regency Rd,"Lexington, KY 40503",034-RS-2365,Special Sunday Retail Drink License,Active,5/13/13,6/25/13,11/30/22
